gold-label:,id,prediction:
16,701925450407239680,0
0,664226760385429504,0
12,759951272619507712,0
18,772571670301126656,0
6,787556995339517954,4
8,692805081993850880,0
5,695892244998463488,17
16,696036547901157376,0
17,810598878663671808,0
17,815599927912964101,0
2,820835570075271168,4
0,826269360289353729,0
13,660061325674999808,0
0,759846581830950913,0
16,791515328941621248,0
1,690748883664801793,0
14,716311034756251649,2
9,797833056233127936,2
2,675865085949190144,0
1,721838236415500293,0
4,802232764678344704,0
0,729153954521681921,1
16,780921520734470144,4
1,713166647758950400,0
6,817135749216817152,16
11,806008149597626368,0
0,732213654523772928,0
2,709916701903552512,2
0,806334926576615424,0
6,728954664406925312,0
2,749424240751882240,0
6,793294030461206528,0
17,813257274164539393,0
3,663203057484754945,1
16,742848712150376452,2
1,770657986343792641,0
0,714888081275535364,0
2,815714353311809540,2
0,706529243774189569,0
3,823277920458313728,0
0,739242872533356545,0
0,656280480057200641,0
4,824984225648611329,0
0,715877314123333632,0
8,658117482398556160,0
1,691564276541186048,0
15,692148376050208768,0
9,679767537178009600,0
0,792094014598180865,0
13,759864664134156289,0
1,767669759731179520,0
8,703979760339329024,0
4,763401025306755073,0
1,766014043421286400,0
1,688747561113489408,12
3,694608751412842500,7
0,771480900165046272,0
0,701120123193708544,0
8,790626948095496192,0
10,725471102546415616,10
0,691151670802251778,4
2,716692274277707776,2
15,719815499559768064,0
5,713840904092581888,15
19,790354588842864640,1
3,667024353255559168,0
4,669364696290586624,2
12,726158148353056769,0
0,674700198745083905,0
3,765047256965799936,0
6,769396112256036864,0
2,817959563752194049,2
8,787515768510504960,0
4,794730562363723776,18
12,747507075727659008,12
17,678077247207677952,0
10,722297722519318528,18
1,790647986716045313,15
0,674098005394460672,0
5,774599467165163520,1
1,758823625654808576,0
1,736751068508499968,0
1,712666930063228932,6
2,673230016742858753,2
5,718968459682516992,0
2,663397072717115392,2
0,759801022030221312,0
8,789985401620484100,0
8,709136728515330048,0
0,716480403071246336,18
13,664468870388776960,0
0,771072469532901376,3
6,713516346361954304,4
1,680982156022288384,0
15,715664525966454785,15
2,714971279753740288,0
10,788264845946662912,1
8,707712286362836992,0
2,716655297276678144,0
16,804502213234192384,0
19,757366394723921921,0
4,799269789004767232,4
0,691357983608061952,0
12,785520951052107776,0
2,692054408528433154,18
2,658422411805728768,2
2,744432393226854400,4
6,674754630732128256,14
1,787814350119587840,0
3,693559147657314304,0
1,692922535621611521,18
13,663896848051118080,0
19,749003762748891136,0
16,660979959972782081,0
5,799994049927135232,16
19,814307832371834884,1
17,813377400427802624,0
11,810272695464108032,0
1,804500438603079681,0
1,789994458049675264,1
4,667424203948339200,4
18,775562591036846086,10
0,678604025076445184,0
12,772145961179099136,12
4,758381567001657344,2
17,680544223075168256,0
15,711695574584549376,2
1,664665820681908226,0
16,696163869178384384,1
5,797328179086114816,2
0,663530812193841152,2
1,742807403087953920,0
10,768176529020813313,10
13,775400834377056257,0
11,692129446162251777,0
8,765359012946800640,0
11,735896269659332608,0
17,812311821638074368,0
13,798466509827735554,0
10,771487581678821379,0
0,824518082290868226,0
10,719840609608011776,12
12,704656392834121728,12
2,818167895872176129,0
10,765278571489325056,10
1,772625943554916352,2
12,662494803595280384,0
15,768830662736486400,0
0,711294613064003584,0
9,670043703767990273,0
17,807431679870701568,0
7,716726715792433153,0
3,800519472415064064,0
1,704360699699417092,1
10,668349430219821056,4
12,781831666759110657,12
16,679267778994397184,0
15,706309864197193728,0
5,772164642198007808,2
1,823924349098823681,0
13,754845602903654400,0
0,745012026024419328,12
2,655067611596763137,4
1,792114314933067776,0
6,760272326789369856,0
12,746751359257436160,0
1,661009619075076096,0
2,742606296583573504,2
18,816811656252682244,0
0,801480480629538816,0
9,817427180149948417,5
18,796371827903885312,1
0,796867471256887296,0
14,711000005239185408,1
16,771030116382060544,2
10,674023827433762817,0
4,659946001675874304,4
0,791132156089274368,0
0,655876634570940416,11
2,758321283499167744,2
0,785914070041964545,0
0,711021922176278528,0
0,745707000093245440,0
0,674979715652919296,0
18,704732049610035200,4
1,705404830165155840,0
6,693891227025014786,0
0,747648686876930048,1
7,738557030403706881,0
7,806927437468672000,0
19,715966363295211522,0
4,788455064570658816,4
0,679113277134229505,0
1,764995745883811840,0
12,665716751724879872,2
0,812884941306494976,0
0,655855894727520256,0
0,796773459045085184,0
10,796792359765807104,4
6,702695005945765889,0
19,686688726789959680,0
16,655268289816363008,0
15,690447687930359810,4
17,678160185110740992,17
3,668293279528722436,0
8,820384934024118272,2
0,679165625143590912,0
0,662937865773543424,0
14,748334968091385856,2
17,675148746959794176,17
17,805062326038761473,17
12,689477960227651584,0
17,680406904925995008,17
0,771211404120498176,0
12,772504828740243460,0
1,679327752072351744,0
5,680255849692921857,17
14,809161355353792512,2
16,700752165451726848,0
16,794728510229098496,2
1,806644801227653120,0
2,816060873311735808,1
13,814947024583868416,0
10,674295381979721729,0
3,692357523299524608,4
0,671440257351487488,0
5,759909766156070912,1
6,675160977407614977,1
1,680865032620617728,0
2,765991170900004864,0
0,787358898651004928,0
16,702312694121103360,16
8,765062779367751680,0
5,729390467683594240,0
0,812886858250285056,17
18,803375108983324672,1
2,749324840138571776,2
3,709362403037806592,0
0,814252935085457413,0
6,822583131844780034,12
10,673315005715120128,0
3,800423428138430464,0
8,746195734727266304,0
8,711330832464670720,11
0,689898740098854914,0
6,681208470146781184,17
10,701461055373848577,2
9,657760314570768384,0
7,678308969463619584,0
4,801863135426703364,0
1,768816129989107712,0
5,721775907908775936,0
6,692118906127962114,0
3,693917471523364865,1
0,726619193135624192,0
4,794198862680510464,4
0,719219340546088964,0
0,744589789786083328,0
5,710634143852285952,0
2,788177423917473792,0
0,802618612586397696,0
3,667492390790238208,0
11,738914431481044992,4
1,764942042959114240,1
2,690417201065627649,2
11,807261524960100352,11
0,798699331675193345,0
15,800750270971944960,0
0,713140297446924288,0
16,688488292694765570,2
3,712719361384050693,1
1,742521465006903298,0
0,707988110618042368,6
2,795088092243726336,2
13,705952590471819264,0
1,729392329702973440,0
2,696295193062932480,0
6,787063145261129729,0
1,813174619444281344,0
8,803336586360340480,0
14,791304006559727616,0
16,772178378765967360,0
1,656710670826647553,2
1,716372947187929088,0
19,797657043838570496,0
12,773354197207117824,0
5,654373704118468609,2
7,671699225571233792,12
19,667576749861961728,2
17,812347922411061248,7
0,706272041163481088,0
13,711622047638671361,0
5,714453910283399168,0
15,762418010694950912,0
4,764681176271454209,0
0,797816644043206660,0
1,727698918440632320,0
9,764991313838092288,0
2,809854572189470724,2
2,762410754591035392,2
6,688010164369272833,2
11,748944661704736772,0
1,722133181600788480,0
9,727195637763153920,0
3,772904834106265600,0
3,738931157891489792,0
0,727926031294865409,0
9,679742271521161216,0
2,729696974648188928,7
15,772586367113109504,0
9,766123577112428544,0
5,678398340841779200,2
10,759129976490852352,0
2,799895441009758208,0
1,658107264453226496,0
0,790226727452618752,0
2,713396579785252864,2
0,696946118631026688,0
1,767707814534012928,0
12,712659361731121152,0
0,772925337453879298,0
0,785382184056131584,0
3,721343083040882688,0
2,788523524017106945,12
2,747161294256517120,0
18,785254968823513089,0
0,708513858151948288,10
18,718449753395171330,10
1,732199238927421440,1
18,826892766684860416,2
2,737872554942205956,18
14,661359207145455616,4
15,796766507078479872,2
10,825853848778596352,0
0,671800566524211200,0
15,758867009899593729,0
16,739947376262164484,4
6,770411599874105344,0
18,795253782049394692,10
11,796477057072963584,0
2,749463326736814081,0
3,676601023360815104,0
1,669552932090695680,2
0,672156302416732160,0
14,739254109333815296,2
1,758668096852852736,0
1,812841210469634049,0
0,799391757851066368,0
9,674617319495045120,0
1,728016898592362496,1
16,679285999378292740,0
0,754841046714941440,1
12,797214926557343746,0
5,687754501617389568,1
0,666698800912801792,0
4,700858886450860032,7
10,688565401995866112,0
7,772833206726905856,12
1,801556369258270731,0
4,781744383196528640,2
4,773264615379570688,0
0,816765544917516288,0
7,735269133718310917,1
0,666491534049693696,4
3,800223309249925120,0
3,728000352352669696,0
1,807276252419788800,0
14,795836488353251328,0
0,746858182618783744,0
3,746106278645108737,0
1,715334581805846528,0
0,757456729126866944,0
15,694080890717237248,4
0,703083392359731200,0
14,703030765869617152,1
2,743262656216305664,16
18,818869179956633600,0
12,768826152118988801,2
0,754861273758642177,0
0,787825238767788034,0
0,662889475425624064,0
6,657245435287900160,18
8,714171560253370369,0
8,772520050515283968,0
19,798758246303428608,0
5,657732027672842240,0
5,661638294938193920,10
14,704403002522791936,1
3,715305651639963648,0
9,670670911708790784,0
9,660472825661284352,0
18,709151398462492673,0
13,774652610552836096,18
19,748556006838329344,1
14,737799789241335810,0
2,793209027526168576,0
8,738574799019081728,0
19,655422317795872768,0
0,696542903037009920,0
0,670671578535866368,0
0,744301088535359489,0
6,821802168072146944,0
1,757615512947986432,1
1,710290424192212992,3
10,757573115178123264,0
9,693499044912590849,11
19,749418240980480000,0
0,718852140157038592,0
8,742557272707104772,0
13,658115142606041088,2
0,702130099131383808,0
0,746435999941693440,0
2,809407545198657538,0
16,769716382497959938,2
14,759405806311866368,6
1,701516584733388801,0
0,809497595911376896,0
5,729165013945069568,12
2,673009336575201280,2
7,825862908999565312,0
9,820477919340400640,2
1,711739532538978307,13
0,739211735807188993,0
13,790395630908604416,0
18,785481402640760832,0
16,809087177523134466,0
3,748891442605686784,0
0,789245997750910976,0
2,793157275942658048,0
0,720836772330995712,0
0,800497776413048832,0
0,706518489415213056,1
2,757616775726977024,0
14,659847737039527940,1
14,805683361658400768,0
1,720741062910672901,4
0,712048853466349568,0
12,811564526378303488,12
2,692554596498173953,10
0,669595496898551808,0
3,811343715411329024,0
2,686792028840013824,2
8,665942109158010880,8
16,729413669222756352,0
0,764965338400296964,0
1,715380647758577664,2
4,796879571941367808,0
7,817653823883923457,7
12,703705288331800576,0
9,679654522390712320,0
9,711762341839413248,0
0,768510167008837633,12
6,795465744406478849,2
0,721885962280779776,0
0,668270222537834496,0
13,808165605140471808,0
1,782400017915052032,1
2,790977837180354560,0
0,769201859454197760,0
2,677131263849795584,2
15,700808796277501953,0
0,757376409430007808,0
0,673872090752147457,0
13,677233122329645056,0
0,701021481879339008,0
0,721867826634489856,0
10,702858226547736577,0
16,744277621643575296,0
0,760317192797847552,0
0,719681184079462400,0
14,656286202677608448,0
19,772204685029675008,2
0,674639811114885121,1
2,765397870866423808,18
0,706332947645763584,0
3,721535923150843905,2
10,799017664232366080,10
2,664323134007431168,2
2,818001002947313666,1
8,787424174767611905,18
2,796379432739098624,0
0,688444134571421696,0
0,728486091532206080,1
0,764138964882169856,0
1,693256444817326084,0
2,763911190225358848,2
3,746559047139196928,0
0,735597556177076225,0
5,665761317073068032,0
2,765266498143260672,2
16,710870933792268289,2
4,825823968942751745,4
0,801110307787579392,1
9,815668136737468416,1
1,790350960220569602,1
6,688220369782616064,0
1,787159339740127232,0
18,792424445285507072,4
0,749027872401076224,0
4,780625898257219584,2
3,676921123850833920,0
0,714085501884608512,0
0,802946759597035520,0
1,654776023796461568,1
0,656853729581400064,0
0,679014018779058176,0
8,810344931147452416,0
8,680487814820151296,2
0,694584405013204992,0
8,812465145591037953,0
14,775467804845805568,2
15,690339312861323264,0
16,657751208896147461,0
8,814524066497523712,2
5,662808449496064001,0
0,758114523735846912,0
7,732765025585270784,18
2,758117935617495041,5
11,797094542759563264,11
17,805462129419505664,4
0,804859307955261440,0
4,706248923502010368,10
0,719683876436619264,10
0,712435736918642689,0
8,792563787177926656,0
0,775782963501858817,0
16,715219709105278976,0
0,742786876420001792,0
3,805261171104194560,0
2,803398115998855169,0
0,668137543397990400,1
4,672512892852428800,4
0,787108208661843968,1
11,712946144750518272,1
1,760694289445875712,0
3,665042609795145728,0
1,709483800179433472,1
15,691256466171371521,2
5,688025969110740993,4
1,690291601327915008,0
4,807373793295527937,0
3,686697225477488640,0
7,812028422537048064,4
0,734748297030684672,0
0,746147595907645440,0
7,765246740576567296,0
0,795432932676698113,2
12,748684525144682497,4
11,709990697403883520,2
0,747087116107014144,0
8,800415765002354688,0
16,795379980708384768,0
0,708739039898120193,0
5,732000977629380608,10
0,796895295942590464,0
1,825533864756072448,0
2,655966346610499584,0
4,760596142191054848,2
15,676220199616520193,10
1,794210465710739456,0
2,671014059932782592,2
1,759981604693536768,1
3,803686993754341376,0
3,659148704545304576,1
11,797226762195402752,0
12,760511299134578689,0
10,655564621307318272,0
0,668614153045590016,0
17,814295482147209216,1
12,709531717065949184,0
8,809246135063875584,0
6,823437472499568643,0
15,696146831797932033,4
0,721052560983851008,0
0,732696638045585408,0
1,714780135954714624,0
3,770664163232321537,0
6,690734481645408256,2
15,823401863756349440,1
18,805501501074456576,0
18,772114235887382532,0
12,696056494668836864,12
0,822206484478066688,0
6,787751901165133824,12
16,714633365584945152,6
2,694425341838827520,2
14,694331961041506304,0
16,672289106102128641,0
6,800385374589714432,2
14,660629459561639937,2
0,729270827342954496,1
4,748568155224567808,0
0,711576636190277632,0
19,781727502922375168,0
3,815017263161962498,0
11,759811466350518272,0
15,661052923506397184,2
1,703792783837028352,0
13,660228035283554304,0
15,759595824594636801,4
2,797945770624372737,0
16,780199828684800000,0
1,657233182694187009,0
6,696434700647165952,0
1,667879002699227138,0
2,708721225204441088,2
0,710884469767577601,0
10,743535482059927553,0
5,709596916938641408,0
1,693768964023808000,9
0,720852264005476352,0
1,709121281132773376,0
1,665401278546190336,0
0,767761102562295808,0
4,655549781247434752,0
3,765320432811544576,0
11,775173736924274688,11
5,695445021663690753,0
17,809510814420004865,0
1,691748220070924288,0
2,708409772144459776,0
0,705255700432351232,0
6,745003825019289601,0
2,658328571539156992,1
1,660507608512643073,0
0,802912734698422273,0
0,806373872937353216,2
0,711304924731195397,0
0,765640900202663936,0
0,744468702570110977,0
8,764875344654372864,0
0,757607861438521345,0
6,813119965490335744,0
3,734933633090228225,0
0,696753586001334272,0
9,694264902232489986,0
0,673534371375284224,0
2,704053108494737408,0
0,768844946283565056,0
13,765343463499902976,0
0,681195228368388096,0
1,715443359678988288,0
15,825931313383247872,0
0,802660202181001216,0
16,728012384745443328,1
1,780917027066249220,0
17,811283521918668801,0
1,708451763230269440,0
4,657544796811100160,4
10,782681394443001856,0
10,810376936568410112,10
9,665050841494265856,3
0,813201699003396097,0
0,689107671534964738,0
